amount,hour,merchant_type,country,tx_per_hour,is_new_device,distance_km,is_fraud
9.707783210581416,4,restaurant,NG,2,0,23.50409168457007,0
13.26629431040038,11,online_retail,PH,4,0,202.76715283186024,0
46.21811262217041,0,restaurant,PH,5,0,4.335066789836352,0
76.4501144147354,10,online_retail,UA,3,0,264.36730986690577,0
194.5823429199908,4,crypto,RO,7,0,14.742682712763976,0
187.6649620237376,22,travel,NG,8,0,236.80111220328263,1
27.48130400592541,18,transfer,RO,8,0,120.82178851884291,0
218.78394877899473,3,retail,NG,6,1,12.76697471954336,0
16.583412537301825,18,retail,DE,3,0,149.89001820728242,0
30.135153567661167,14,retail,IT,3,0,321.78851084070584,0
27.812460113202878,0,restaurant,FR,8,0,81.4398874645011,0
93.17227185589472,8,transfer,MA,5,0,22.499394449802928,0
4.483287361137928,15,crypto,NG,2,0,154.8183328220372,0
76.14109629137849,11,online_retail,BD,2,1,141.73899574161007,0
76.97403985132455,1,online_retail,IT,8,0,96.83887409978139,0
72.9810314351544,14,transfer,MA,9,0,164.53183017027263,0
1.3043937651617659,22,travel,ES,9,0,54.38912246956985,0
56.26050990627475,12,crypto,MA,1,0,26.734242570790034,0
2.051150407016064,13,restaurant,BD,5,0,147.64439592646127,0
47.68451017158516,4,transfer,FR,10,1,426.1989330483746,1
539.4561392541343,11,crypto,DE,6,0,73.67009276734171,0
1.3911544095279889,18,crypto,VN,2,0,87.95534174136048,0
68.51464546319701,6,restaurant,VN,3,0,108.37647249413244,0
204.0835083623374,16,travel,UA,3,0,91.02699685875278,0
199.05594503638292,10,online_retail,CA,5,0,488.0541636630407,1
103.63234173369842,20,crypto,NG,7,0,53.118729826409414,0
66.96455203138171,15,restaurant,PH,5,0,41.97038342114083,0
84.81688923924621,19,restaurant,US,3,1,964.710789732822,1
27.38410335138765,10,crypto,DE,3,0,49.02618086795937,0
153.73137757164383,6,transfer,MA,8,0,416.215962125992,0
4.825859557343207,1,online_retail,FR,8,0,0.9689405378037981,0
65.63671126508507,2,online_retail,MA,5,1,51.37705227742215,0
0.2392946591652751,16,retail,NG,5,0,5.6719761247407225,0
72.7353306812341,15,restaurant,GB,1,0,123.36767877021633,0
152.91593610392835,20,crypto,CA,8,1,53.1632188592226,0
177.67871677260965,21,travel,BD,14,1,1396.9054881922648,1
272.49017392270986,16,transfer,GB,4,0,6.185609114827939,0
279.41348170411584,15,retail,GB,8,1,28.525713075395636,0
92.29411235792054,1,restaurant,IT,7,0,153.936796430014,0
194.52156238702176,17,retail,ES,8,1,106.8259784759066,1
11.526088152798387,17,retail,BD,7,0,54.73480616609612,0
89.7928108870012,4,crypto,FR,2,0,33.860676339937726,0
646.3664002196459,9,retail,MA,5,0,16.82199350140759,0
121.93440051093128,22,crypto,BD,3,0,53.95439255104155,0
147.42420493119607,18,restaurant,RO,4,0,209.40376656842977,0
139.7819895733021,21,travel,PH,7,0,8.102852749023217,0
441.51941565912193,5,online_retail,CA,7,0,510.2092260338483,0
106.34914184376339,23,online_retail,RO,8,0,75.37776288690343,0
67.89230720624772,17,restaurant,PH,2,0,70.39516149689707,0
20.9052310246429,9,crypto,BD,2,0,82.23856338951437,0
104.66465187899408,21,restaurant,FR,2,0,103.26314785606459,0
369.6268543730051,4,transfer,CA,1,1,159.71572767100685,0
129.93198422421634,16,restaurant,RO,4,0,91.71454037855375,0
104.34462365347518,11,transfer,IT,5,1,900.8526735850156,1
18.639680377068462,19,online_retail,FR,6,0,68.90845477989677,0
73.12864036159512,15,restaurant,GB,8,0,81.64067538635219,0
16.860487036288028,14,restaurant,VN,1,0,38.162153385807535,0
10.341761820740876,10,online_retail,GB,2,0,143.6668849019371,0
8.662797353818728,9,transfer,CA,6,1,44.236866394572935,0
34.4086587579958,4,online_retail,BD,2,0,149.30858466391138,0
72.24731663220557,12,retail,RO,7,0,127.78089614963473,0
103.42532705048774,6,transfer,ES,4,0,137.55912518176893,0
5.380461915304055,23,crypto,GB,1,0,133.59865189468945,0
114.63436026575542,5,transfer,GB,9,0,331.575720997183,0
317.08491290750896,19,retail,GB,8,0,63.800570085778105,0
11.355499057394514,1,retail,US,7,0,39.83781274112747,0
115.52909219535438,7,restaurant,GB,3,0,73.6695315188785,0
203.7123125478911,8,retail,DE,1,1,107.11675925426161,0
78.91047932463759,4,travel,US,1,0,281.33672008552344,0
145.26607782138203,6,travel,IT,8,0,381.30258267448687,0
171.16582426718472,5,retail,DE,5,0,84.4584031598682,0
605.5779027688017,15,online_retail,FR,11,0,1002.7675918475232,1
20.267092917466808,18,retail,CA,11,0,217.547345251957,1
107.55340001891445,21,crypto,IT,4,1,65.41692018175017,0
100.21526049638952,19,crypto,ES,7,0,10.475305828163245,0
103.325155340826,0,transfer,ES,1,0,68.34707476261336,0
8.21468617227362,7,crypto,US,6,1,39.0746258080827,0
15.164101138716838,16,crypto,NG,4,0,2.2609641809823904,0
201.00078343299344,1,travel,FR,4,0,197.4304308810759,0
6.04767176717402,23,crypto,GB,4,0,230.9677527370644,0
278.44345116484465,5,travel,CA,2,0,172.08327553301527,0
247.86876113069698,6,transfer,FR,3,0,17.569435834483567,0
56.07626249701663,10,travel,GB,2,0,46.648850516398824,0
378.843464274001,16,online_retail,GB,1,1,1.272968726518175,0
249.28714067491808,8,online_retail,RO,9,0,250.1265092651046,0
559.7900709207946,17,restaurant,DE,10,1,507.3489808940227,1
46.543735686869944,0,retail,PH,7,0,8.239893093162182,0
16.17963327491748,14,crypto,VN,7,1,40.600075535238226,0
308.69433247322524,21,online_retail,RO,3,0,578.6897060979848,1
297.1512223051054,18,retail,CA,1,0,94.14833709899985,0
15.007363656488904,6,travel,ES,1,0,59.900889613870966,0
120.0883545517687,4,restaurant,VN,9,0,74.15759557690718,0
62.624474972849534,2,restaurant,BD,6,0,68.73299541078225,0
81.47726630807904,10,transfer,NG,5,0,73.92599254893297,0
13.302426097145537,2,retail,NG,5,0,80.62003973399861,0
29.887766646435175,15,crypto,NG,7,0,274.10752438121,0
81.63875095871435,17,online_retail,ES,2,0,55.956330560678836,0
270.2582397041036,2,crypto,CA,8,0,286.1541605217259,0
468.93045248547804,3,retail,CA,7,0,82.51219904198601,0
86.26221031109294,16,retail,IT,1,0,81.4354010994661,0
33.24500672510536,21,crypto,US,7,0,63.83780380654605,0
34.24815778387784,17,crypto,MA,7,0,277.12791585194014,0
21.356811352818205,4,transfer,CA,6,0,369.0783368637714,0
98.08324890737916,21,travel,PH,3,0,46.76263086193646,0
192.2244060977592,13,retail,GB,14,1,388.84875549527254,1
36.88041394156868,1,crypto,ES,8,0,109.97325337942192,0
631.6677698830044,3,crypto,CA,13,1,69.30857547877054,1
3.667955756715265,9,travel,RO,5,0,112.85144105115693,0
51.54811389739727,5,restaurant,UA,6,0,203.968373032392,0
141.5108236923237,20,retail,UA,7,0,53.195346237789224,0
50.05589207942061,23,online_retail,IT,6,0,34.73638545445441,0
35.976249930063624,23,travel,US,1,0,3.4937720782312796,0
53.28820942519843,11,retail,CA,2,0,189.81424180151015,0
18.104999787003827,8,restaurant,PH,8,1,30.49383349947537,0
304.24289504439196,11,transfer,PH,9,0,149.33330986910954,0
515.0459809901045,1,online_retail,MA,10,1,197.9046164462237,1
286.0049863051827,2,travel,BD,7,0,157.9807027008878,0
51.82505931179464,10,restaurant,RO,9,0,87.4873111938477,0
72.00676254236919,1,online_retail,ES,5,0,97.10381891939878,1
167.67154163206786,17,restaurant,FR,8,1,143.46609752203528,0
97.91466131615775,1,online_retail,BD,5,0,8.086095095485211,0
234.54733432246366,20,transfer,ES,1,0,116.43067191361524,0
315.3185464568105,15,transfer,UA,3,0,48.782596358362916,0
60.811846122576384,19,online_retail,PH,9,0,232.26648413780077,1
33.481101961233215,0,restaurant,PH,1,0,61.330856750083264,0
21.44012223433841,2,travel,GB,1,0,360.87161544011644,0
252.48107609171447,0,travel,UA,9,0,9.80312968608737,0
37.52916580794988,10,crypto,US,7,0,442.74110146722114,0
199.72025194402286,2,travel,ES,5,0,126.12759518163668,0
76.40300553264923,15,retail,BD,1,0,11.040697673595226,0
26.7086134162672,0,travel,GB,7,0,37.723558030973045,0
76.96581005502534,12,travel,UA,7,0,496.79714013071583,0
71.09972680607245,0,crypto,IT,1,0,43.321697349723635,0
33.85468069777047,5,restaurant,UA,4,0,93.5215626144847,0
115.97834270120487,8,online_retail,BD,9,0,17.382480415807162,0
310.34284765808684,7,travel,CA,4,0,50.971870929187766,0
204.4280906590287,6,travel,IT,6,0,43.15158073651383,0
68.24077948169118,21,travel,PH,4,0,24.013982899347635,0
28.32863843082408,16,crypto,GB,5,1,119.72872465378023,0
34.56071869519003,16,online_retail,UA,7,0,145.436515136785,0
389.89102338081045,12,retail,MA,6,1,52.41559315041005,0
152.95178726518475,0,travel,BD,9,0,55.38324218080179,0
110.28012779927316,21,restaurant,RO,9,1,42.21467554376898,0
39.29989672544968,11,online_retail,US,5,1,47.348845499757445,0
341.0418893941858,14,travel,VN,1,0,67.77553983628522,0
2.6478059226001833,5,travel,PH,4,0,14.69619091535618,0
117.96899512119938,19,retail,PH,3,0,26.18707550605746,0
117.78004853200123,13,restaurant,CA,13,0,9.721085737108606,1
2.7387583116000993,22,retail,PH,2,1,170.28528881914906,0
94.69282401151803,9,retail,NG,7,0,7.413962712159407,0
110.24239045660923,10,retail,NG,6,0,113.14833317050628,0
65.1497597020657,16,retail,NG,2,0,64.47069031201936,0
39.742511689133394,22,crypto,IT,8,0,217.76033827505677,0
54.69010904822012,19,travel,VN,8,1,75.15989630905669,0
88.91160932425629,20,retail,RO,8,0,25.261765493109113,0
164.8022053108498,11,restaurant,UA,4,1,329.878169695735,0
283.76577848074254,18,restaurant,US,13,0,526.2766145646641,1
222.73947275055636,20,crypto,FR,3,0,217.01196726657267,0
57.36024694897202,22,crypto,BD,6,0,216.00267705738975,0
173.60226591837417,22,crypto,NG,3,0,6.156803592882317,0
15.78863022737207,3,travel,CA,6,1,7.072082909907457,0
260.77831146073987,13,online_retail,ES,4,0,12.572947577363763,0
22.462007083340165,2,online_retail,BD,6,0,22.990981508081642,0
182.7691970430337,21,restaurant,DE,3,0,102.43225886535885,0
72.35834939948968,11,retail,IT,1,0,17.66192270555997,0
105.76246452792061,22,crypto,CA,7,0,164.51041993283727,0
35.92386989943831,20,transfer,US,5,0,25.059764168310878,0
171.6068841636026,16,travel,US,3,0,7.754567450927005,0
67.10778153288742,5,transfer,NG,5,1,16.236414328634112,0
85.53723096020288,15,transfer,IT,5,0,59.42178444638566,0
54.46208936246389,2,online_retail,PH,3,0,120.66304080738473,0
74.79196513531895,16,restaurant,GB,1,0,94.69613397978253,0
23.527036823909786,6,transfer,RO,9,0,78.14508994844945,0
63.6245874400549,1,retail,UA,5,0,174.4318474725938,1
5.5141274618019285,18,restaurant,PH,9,0,119.15325983687706,0
50.343755336107094,19,online_retail,CA,1,0,121.41322081665234,0
43.32770658731846,11,crypto,GB,1,0,242.98777815609057,0
8.250499414816453,9,online_retail,DE,1,0,21.873016405644016,0
321.77199973921256,14,retail,BD,5,1,98.69899341127882,0
104.79782907859445,18,travel,IT,7,0,299.666222231578,0
74.14213367957899,2,crypto,IT,1,0,119.89524468989299,0
79.26009509848573,14,retail,UA,1,0,86.079197155556,0
79.77849417887646,17,travel,RO,7,0,111.4008286150141,0
29.7214597427655,14,crypto,GB,4,0,103.14099190170494,0
1.1501689505988273,6,retail,VN,8,0,57.410735819559235,0
57.77509202947999,19,transfer,ES,12,1,386.909045085896,1
